problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_clean_then_place_in_recep-Fork-None-DiningTable-15/trial_T20190907_203144_140359,put a cleaned fork on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ForkType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject fork)
(GotoLocation sinkbasin)
(CleanObject fork)
(GotoLocation diningtable)
(PutObject fork diningtable)","(GotoLocation sink)
(CleanObject fork)
(GotoLocation diningtable)
(PutObject fork diningtable)
"
train/pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-403/trial_T20190909_080111_999655,put a clean bar of soap in a small green bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SoapBarType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation soapbar)
(PickupObject soapbar)
(GotoLocation sinkbasin)
(CleanObject soapbar)
(GotoLocation garbagecan)
(PutObject soapbar garbagecan)","(GotoLocation bathroom)
(GotoLocation cabinet)
(PickupObject soap)
(GotoLocation smallgreenbin)
(PutObject soap smallgreenbin)
"
train/pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-403/trial_T20190909_080111_999655,put a clean bar of soap in a small green bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SoapBarType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation soapbar)
(PickupObject soapbar)
(GotoLocation sinkbasin)
(CleanObject soapbar)
(GotoLocation garbagecan)
(PutObject soapbar garbagecan)","(GotoLocation bathroom)
(GotoLocation sink)
(PickupObject soap)
(GotoLocation smallbin)
(PutObject soap smallbin)
"
train/pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-403/trial_T20190909_080111_999655,put a clean bar of soap in a small green bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SoapBarType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation soapbar)
(PickupObject soapbar)
(GotoLocation sinkbasin)
(CleanObject soapbar)
(GotoLocation garbagecan)
(PutObject soapbar garbagecan)","(GotoLocation bathroom)
(GotoLocation bathroomcabinet)
(PickupObject soap)
(GotoLocation smallgreenbin)
(PutObject soap smallgreenbin)
"
train/pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-403/trial_T20190909_080111_999655,put a clean bar of soap in a small green bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SoapBarType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation soapbar)
(PickupObject soapbar)
(GotoLocation sinkbasin)
(CleanObject soapbar)
(GotoLocation garbagecan)
(PutObject soapbar garbagecan)","(GotoLocation bathroom)
(OpenObject bin)
(PickupObject soap)
(GotoLocation bedroom)
(PutObject soap bin)
(CloseObject bin)
"
train/pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-403/trial_T20190909_080111_999655,put a clean bar of soap in a small green bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SoapBarType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation soapbar)
(PickupObject soapbar)
(GotoLocation sinkbasin)
(CleanObject soapbar)
(GotoLocation garbagecan)
(PutObject soapbar garbagecan)","(GotoLocation bathroom)
(GotoLocation cabinet)
(PickupObject soap)
(GotoLocation bedroom)
(GotoLocation smallgreenbin)
(PutObject soap smallgreenbin)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-6/trial_T20190908_034437_632398,to take a mug from the microwave to put it away in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation microwave)
(PickupObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-6/trial_T20190908_034437_632398,to take a mug from the microwave to put it away in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation microwave)
(PickupObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-6/trial_T20190908_034437_632398,to take a mug from the microwave to put it away in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation microwave)
(PickupObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-6/trial_T20190908_034437_632398,to take a mug from the microwave to put it away in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation microwave)
(PickupObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-6/trial_T20190908_034437_632398,to take a mug from the microwave to put it away in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation microwave)
(PickupObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)
"
train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-11/trial_T20190907_164503_292853,put a heated mug in the coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation microwave)
(PickupObject mug)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-11/trial_T20190907_164503_292853,put a heated mug in the coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation kitchen)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug microwave)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-11/trial_T20190907_164503_292853,put a heated mug in the coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug microwave)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-11/trial_T20190907_164503_292853,put a heated mug in the coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation microwave)
(PickupObject mug)
(GotoLocation coffeeMaker)
(HeatObject mug)
(PutObject mug coffeeMaker)
"
train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-11/trial_T20190907_164503_292853,put a heated mug in the coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation microwave)
(PickupObject mug)
(GoToLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_heat_then_place_in_recep-Potato-None-SideTable-28/trial_T20190907_075841_463460,put a heated potato on the small black table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation fridge)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sidetable)
(PutObject potato sidetable)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation smallblacktable)
(PutObject potato smallblacktable)
"
train/pick_heat_then_place_in_recep-Potato-None-SideTable-28/trial_T20190907_075841_463460,put a heated potato on the small black table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation fridge)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sidetable)
(PutObject potato sidetable)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation smallblacktable)
(PutObject potato smallblacktable)
"
train/pick_heat_then_place_in_recep-Potato-None-SideTable-28/trial_T20190907_075841_463460,put a heated potato on the small black table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation fridge)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sidetable)
(PutObject potato sidetable)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation smallblacktable)
(PutObject potato smallblacktable)
"
train/pick_heat_then_place_in_recep-Potato-None-SideTable-28/trial_T20190907_075841_463460,put a heated potato on the small black table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation fridge)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sidetable)
(PutObject potato sidetable)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation smallblacktable)
(PutObject potato smallblacktable)
"
